119,Academic_Building,LG1_G_F_Canteen_Lift_13_15_Elect,Meter_M0527,GUI_NO.M0527.xlsx
120,Academic_Building,LG1_Sport_Hall_Elect,Meter_M0562,GUI_NO.M0562.xlsx
121,Academic_Building,LG1_Sport_Hall_Elect,Meter_M0563,GUI_NO.M0563.xlsx
122,Academic_Building,LG5_Sub_Main_Switch_Room_Elect,Meter_M0531,GUI_NO.M0531.xlsx
123,Academic_Building,LG5_Sub_Main_Switch_Room_Elect,Meter_M0532,GUI_NO.M0532.xlsx
124,Academic_Building,LG7_Canteen_Elect,Meter_D0425,GUI_NO.D0425.xlsx
125,Academic_Building,LG7_Canteen_Elect,Meter_D0426,GUI_NO.D0426.xlsx
126,Academic_Building,LG7_Canteen_Elect,Meter_D0427,GUI_NO.D0427.xlsx
127,Academic_Building,LG7_Canteen_Elect,Meter_D0428,GUI_NO.D0428.xlsx
128,Academic_Building,LG7_Canteen_Elect,Meter_D0429,GUI_NO.D0429.xlsx
129,Academic_Building,Library_Canteen_Building_Elect,Meter_D0403,GUI_NO.D0403.xlsx
130,Academic_Building,Library_Canteen_Building_Elect,Meter_D0404,GUI_NO.D0404.xlsx
131,Academic_Building,Library_Canteen_Building_Elect,Meter_D0409,GUI_NO.D0409.xlsx
132,Academic_Building,Library_Canteen_Building_Elect,Meter_M0076,GUI_NO.M0076.xlsx
133,Academic_Building,Library_Canteen_Building_Elect,Meter_M0077,GUI_NO.M0077.xlsx
134,Academic_Building,Library_Canteen_Building_Elect,Meter_M0078,GUI_NO.M0078.xlsx
135,Academic_Building,Library_Canteen_Building_Elect,Meter_M0079,GUI_NO.M0079.xlsx
136,Academic_Building,Library_Canteen_Building_Elect,Meter_M0080,GUI_NO.M0080.xlsx
137,Academic_Building,Library_Canteen_Building_Elect,Meter_M0081,GUI_NO.M0081.xlsx
138,Academic_Building,Library_Canteen_Building_Elect,Meter_M0083,GUI_NO.M0083.xlsx
139,Academic_Building,Library_Canteen_Building_Elect,Meter_M0084,GUI_NO.M0084.xlsx
140,Academic_Building,Library_Canteen_Building_Elect,Meter_M0085,GUI_NO.M0085.xlsx
141,Academic_Building,Library_Canteen_Building_Elect,Meter_M0086,GUI_NO.M0086.xlsx
142,Academic_Building,Library_Canteen_Building_Elect,Meter_M0088,GUI_NO.M0088.xlsx
143,Academic_Building,Library_Canteen_Building_Elect,Meter_M0089,GUI_NO.M0089.xlsx
144,Academic_Building,Library_Canteen_Building_Elect,Meter_M0090,GUI_NO.M0090.xlsx
145,Academic_Building,Library_Canteen_Building_Elect,Meter_M0091,GUI_NO.M0091.xlsx
146,Academic_Building,Library_Canteen_Building_Elect,Meter_M0092,GUI_NO.M0092.xlsx
147,Academic_Building,Library_Canteen_Building_Elect,Meter_M0094,GUI_NO.M0094.xlsx
148,Academic_Building,Library_Canteen_Building_Elect,Meter_M0095,GUI_NO.M0095.xlsx
149,Academic_Building,Library_Canteen_Building_Elect,Meter_M0096,GUI_NO.M0096.xlsx
150,Academic_Building,Library_Canteen_Building_Elect,Meter_M0097,GUI_NO.M0097.xlsx
151,Academic_Building,Library_Canteen_Building_Elect,Meter_M0549,GUI_NO.M0549.xlsx
152,Academic_Building,Library_Canteen_Building_Elect,Meter_M0550,GUI_NO.M0550.xlsx
153,Academic_Building,Library_Canteen_Building_Elect,Meter_M0551,GUI_NO.M0551.xlsx
154,Academic_Building,Library_Canteen_Building_Elect,Meter_M0082,GUI_NO.M0082.xlsx
155,Academic_Building,Library_Canteen_Building_Elect,Meter_M0087,GUI_NO.M0087.xlsx
156,Academic_Building,Library_Canteen_Building_Elect,Meter_M0093,GUI_NO.M0093.xlsx
157,Academic_Building,Library_Elect,Meter_M0602,GUI_NO.M0602.xlsx
158,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0605,GUI_NO.D0605.xlsx
159,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0607,GUI_NO.D0607.xlsx
160,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0608,GUI_NO.D0608.xlsx
161,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0609,GUI_NO.D0609.xlsx
